id,city,state_name
1840015996,Sanibel,Florida
1840013367,Farmington,Arkansas
1840023415,Soldotna,Alaska
1840005066,Port Jefferson Station,New York
1840003498,Greenville,Alabama
1840003133,West Concord,Massachusetts
1840012071,New Bremen,Ohio
1840034156,Mentor-on-the-Lake,Ohio
1840034845,Ancient Oaks,Pennsylvania
1840020128,Farr West,Utah
1840028779,South Apopka,Florida
1840016541,Pembroke,North Carolina
1630023717,Canóvanas,Puerto Rico
1840043421,Providence Village,Texas
1840011266,Inverness,Illinois
1840021426,Gypsum,Colorado
1840018499,Clarkston,Washington
1840021943,Tolleson,Arizona
1840002187,Montpelier,Vermont
1840015001,New Roads,Louisiana
1840015004,Ponchatoula,Louisiana
1840073901,Camp Pendleton North,California
1840024384,Smithville,New Jersey
1840031150,Eden Isle,Louisiana
1840005596,Pomona,New Jersey
1840000382,Charles City,Iowa
1840021079,Stanwood,Washington
1840013973,St. Rose,Louisiana
1840008882,St. Joseph,Minnesota
1840002997,Hudsonville,Michigan
1840001642,Spring Hill,Kansas
1840014869,Philadelphia,Mississippi
1840007313,Bellbrook,Ohio
1840020822,Mexia,Texas
1840034154,Kenwood,Ohio
1840073513,Middleborough Center,Massachusetts
1840006036,Mantua,Virginia
1840023236,Makawao,Hawaii
1840016137,Gibsonville,North Carolina
1840015101,Dade City,Florida
1840013789,Red Chute,Louisiana
1840031109,Village St. George,Louisiana
1840002312,Winooski,Vermont
1840014085,Sky Lake,Florida
1840010848,Valley Center,Kansas
1840021195,Umatilla,Oregon
1840014397,Oak Grove,Kentucky
1840006004,Strasburg,Virginia
1840008145,Geneva,Ohio
1840015570,Whiteville,North Carolina
1840042938,University of California-Davis,California
1630035569,Sabana Seca,Puerto Rico
1840020202,Ephraim,Utah
1840021373,Lochbuie,Colorado
1840006022,North Springfield,Virginia
1840017250,Longboat Key,Florida
1840014672,Dahlonega,Georgia
1840008324,Nebraska City,Nebraska
1840013808,Hardeeville,South Carolina
1840001501,Connellsville,Pennsylvania
1840021302,Torrington,Wyoming
1840001391,New Cumberland,Pennsylvania
1840004521,Pinehurst,Massachusetts
1840018946,Huron,California
1840017553,Alta Sierra,California
1840034124,Northridge,Ohio
1840020227,Moab,Utah
1840015956,Wildwood,Florida
1840034028,Baywood,New York
1840005126,Northport,New York
1840009316,Ralston,Nebraska
1840002540,Madison,South Dakota
1840037899,Tanglewilde,Washington
1840014042,Ormond-by-the-Sea,Florida
1840007172,Delphos,Ohio
1840005897,Stevensville,Maryland
1840029519,Lihue,Hawaii
1840037125,Murillo,Texas
1840002878,St. Louis,Michigan
1840017344,Hobart,Washington
1840004940,Pleasantville,New York
1840015030,Neptune Beach,Florida
1840019688,Crystal City,Texas
1840005333,Williston Park,New York
1840002487,Union Grove,Wisconsin
1840014889,Richland,Mississippi
1840001713,Bedford,Virginia
1840014101,Belle Isle,Florida
1840006006,Woodstock,Virginia
1840016421,Franklin,North Carolina
1840019061,Collinsville,Oklahoma
1840028919,Willow Oak,Florida
1840005708,Emmitsburg,Maryland
1840021438,Willows,California
1840005507,Parkville,Pennsylvania
1840020162,Roosevelt,Utah
1840005342,East Hills,New York
1840017917,Acton,California
1840021041,La Feria,Texas
1840010255,Washington,Iowa
1840004969,Tappan,New York
1840003129,Cochituate,Massachusetts
1840003153,Whitinsville,Massachusetts
1840013607,Batesville,Mississippi
1840029048,Lake Lorraine,Florida
1840009356,Seward,Nebraska
1840000905,Midland Park,New Jersey
1840033831,Moapa Valley,Nevada
1840145547,Middletown,Pennsylvania
1840014405,Corbin,Kentucky
1840003634,Dunellen,New Jersey
1840002832,Jackson,Wisconsin
1840005989,Riverdale Park,Maryland
1840008229,Knoxville,Iowa
1840016457,Unionville,North Carolina
1840020235,Gunnison,Colorado
1840014814,Morrow,Georgia
1840026826,Sandston,Virginia
1840006775,Belle Plaine,Minnesota
1840019287,Nuevo,California
1840020273,Enoch,Utah
1840019834,Pacific,Washington
1630023623,Utuado,Puerto Rico
1840007163,Canfield,Ohio
1840000607,Independence,Ohio
1840021021,Elsa,Texas
1840134659,Centerville,South Carolina
1840014720,Commerce,Georgia
1840013689,Austell,Georgia
1840000699,Glenolden,Pennsylvania
1840009590,Parkville,Missouri
1840016151,Hillsborough,North Carolina
1840006280,Crozet,Virginia
1840018831,Pollock Pines,California
1840004981,Nyack,New York
1840001087,Tyrone,Pennsylvania
1840014025,Larose,Louisiana
1840008606,Lawrenceville,Illinois
1840027551,Brook Highland,Alabama
1840002910,Cottage Grove,Wisconsin
1840007509,De Soto,Missouri
1840001479,Palmyra,New Jersey
1840008189,Nappanee,Indiana
1840020308,Atherton,California
1840020113,Nibley,Utah
1840018217,Kingsland,Texas
1840002435,Walled Lake,Michigan
1630035578,San Lorenzo,Puerto Rico
1840003262,Winsted,Connecticut
1840007551,Bonne Terre,Missouri
1840015929,Live Oak,Florida
1840003274,Rockville,Connecticut
1840019380,Calipatria,California
1840023786,Mead,Washington
1840037518,Parkwood,Washington
1840014401,Russellville,Kentucky
1840022941,Pinson,Alabama
1840017794,Selma,North Carolina
1840020870,Marble Falls,Texas
1840019385,Decatur,Texas
1840017269,Fort Myers Beach,Florida
1840006197,Dunbar,West Virginia
1840004306,Byron Center,Michigan
1840073263,Homestead Meadows South,Texas
1840004956,Portage Lakes,Ohio
1840013546,Meridianville,Alabama
1840017988,Homeland,California
1840014501,Osceola,Arkansas
1840010280,Syracuse,Indiana
1840001378,Souderton,Pennsylvania
1840013182,Flatwoods,Kentucky
1840004697,Fair Plain,Michigan
1840023654,Gateway,Alaska
1840004962,Mount Ivy,New York
1840019916,Milton-Freewater,Oregon
1840028958,River Park,Florida
1630023682,Yabucoa,Puerto Rico
1840021514,Sausalito,California
1840004271,South Lockport,New York
1840000708,Ridley Park,Pennsylvania
1840014262,Highland Heights,Kentucky
1840026845,Woodlake,Virginia
1840013783,Barnesville,Georgia
1840011224,Berrien Springs,Michigan
1840021486,St. Helena,California
1840004178,Hudson Falls,New York
1840020450,Noble,Oklahoma
1840032475,Gulf Park Estates,Mississippi
1840016141,Oak Ridge,North Carolina
1840009329,Rochester,Indiana
1630035575,San Isidro,Puerto Rico
1840009044,Orange City,Iowa
1840021776,Seminole,Oklahoma
1840005878,Groesbeck,Ohio
1840005102,Springs,New York
1840015878,Marksville,Louisiana
1840021995,Truth or Consequences,New Mexico
1840013133,Laurium,Michigan
1840003374,Archbald,Pennsylvania
1840022175,Willis,Texas
1840005292,Great Neck Plaza,New York
1840018867,Rancho Calaveras,California
1840011309,Orland Hills,Illinois
1840017603,Kentfield,California
1840002210,Kiel,Wisconsin
1840008643,Mount Carmel,Illinois
1840007215,Crete,Nebraska
1840014003,Meraux,Louisiana
1840073958,Garden Home-Whitford,Oregon
1840015936,St. Augustine Beach,Florida
1840019095,Zuni Pueblo,New Mexico
1840008199,Mendota,Illinois
1840026281,Cos Cob,Connecticut
1840013879,Adel,Georgia
1840014070,Heathrow,Florida
1840005024,Calverton,New York
1840014023,Galliano,Louisiana
1840021424,Eagle,Colorado
1840007364,Hillsboro,Illinois
1840005063,Oakdale,New York
1840017397,Barberton,Washington
1840003691,Keyport,New Jersey
1840028798,Beacon Square,Florida
1840018379,Brier,Washington
1840015406,Trumann,Arkansas
1840001338,Milltown,New Jersey
1840019896,Hamilton,Montana
1840014366,Leitchfield,Kentucky
1840018625,Creswell,Oregon
1840007067,Bondurant,Iowa
1840001516,Stratford,New Jersey
1840021698,Prairie View,Texas
1840019048,Catoosa,Oklahoma
1840014331,Paintsville,Kentucky
1840005459,Plymouth Meeting,Pennsylvania
1840013715,Bremen,Georgia
1840006259,Ocean City,Maryland
1840010693,Vandalia,Illinois
1840028608,Edgemoor,Delaware
1840004489,Westmere,New York
1840014134,Fort Meade,Florida
1840014186,Osprey,Florida
1840075835,Franklin,California
1840073834,Fort Pierce North,Florida
1840002174,Sturgis,South Dakota
1840029097,West Samoset,Florida
1840015981,Treasure Island,Florida
1840008903,Spring Lake Park,Minnesota
1840007452,Black Jack,Missouri
1840006285,Lewisburg,West Virginia
1840014543,Heber Springs,Arkansas
1840018554,West Slope,Oregon
1840021181,Woodland,Washington
1840013920,Gulf Breeze,Florida
1840004972,Viola,New York
1840004224,Freeland,Michigan
1840003003,Lake Mills,Wisconsin
1840007021,Byron,Illinois
1840013936,Latimer,Mississippi
1840018780,Thermalito,California
1840029460,Whitemarsh Island,Georgia
1840018810,Colusa,California
1840010583,Union,Ohio
1840018623,Junction City,Oregon
1840017649,Ben Lomond,California
1840029849,University Park,Illinois
1840028578,Gleneagle,Colorado
1840003612,Mountainside,New Jersey
1840013547,Moores Mill,Alabama
1840015046,Perry,Florida
1840005798,Chestertown,Maryland
1840015924,St. Martinville,Louisiana
1840020129,Harrisville,Utah
1840005474,Twin Rivers,New Jersey
1840007095,Huron,Ohio
1840004857,Mechanicstown,New York
1840021462,Loomis,California
1840014431,King,North Carolina
1840004184,West Glens Falls,New York
1840022917,Youngtown,Arizona
1840074319,Lemoore Station,California
1840026623,Lutherville,Maryland
1840003825,Milford,Ohio
1840016014,Greenbrier,Tennessee
1840014064,Lecanto,Florida
1840008182,Eldridge,Iowa
1840026284,Old Greenwich,Connecticut
1840019260,Idabel,Oklahoma
1840029080,South Patrick Shores,Florida
1840023031,Sunnyvale,Texas
1840023142,Bee Cave,Texas
1840015704,Lovejoy,Georgia
1840019854,Fircrest,Washington
1630023710,Las Piedras,Puerto Rico
1840010297,Huntertown,Indiana
1840014838,Crossett,Arkansas
1840005700,Taneytown,Maryland
1840013884,Mount Vernon,Indiana
1840014212,Fort Myers Shores,Florida
1840000535,Kirtland,Ohio
1840004833,Lakes of the Four Seasons,Indiana
1840015595,Marion,South Carolina
1840018948,San Martin,California
1840002404,Kimberly,Wisconsin
1840005265,Hewlett,New York
1840015175,Taylor Mill,Kentucky
1840026523,Yardville,New Jersey
1840034048,East Shoreham,New York
1840010740,Valley Park,Missouri
1840019291,Thousand Palms,California
1840013686,Amory,Mississippi
1840002708,Columbus,Wisconsin
1840075920,Lake Mathews,California
1840017880,Marvin,North Carolina
1840020318,Fowler,California
1840037578,Fishhook,Alaska
1840026409,Breinigsville,Pennsylvania
1840015698,Lincoln,Alabama
1840004742,Myers Corner,New York
1840034062,South Valley Stream,New York
1840014416,Millersville,Tennessee
1840007128,Cortland,Ohio
1630023537,Guánica,Puerto Rico
1840043016,Desert Palms,California
1840029044,Indian River Estates,Florida
1840017273,Pembroke Park,Florida
1840000279,Lake Hallie,Wisconsin
1840010665,Ellettsville,Indiana
1840014481,Prairie Grove,Arkansas
1840075038,Napili-Honokowai,Hawaii
1840014825,Montevallo,Alabama
1840001607,Mount Healthy,Ohio
1840041920,Clover Creek,Washington
1840003550,Allendale,New Jersey
1840020066,Rupert,Idaho
1840022572,Snowflake,Arizona
1840005336,Bayville,New York
1840009601,Litchfield,Illinois
1840035082,Maple Glen,Pennsylvania
1840013764,Eatonton,Georgia
1840006407,Bellwood,Virginia
1840020818,Lacy-Lakeview,Texas
1840014848,Kosciusko,Mississippi
1840018811,Orchard Mesa,Colorado
1840001086,Roaring Spring,Pennsylvania
1840016285,Woodfin,North Carolina
1840001360,Rumson,New Jersey
1840006136,Broadway,Virginia
1840007827,Medina,Minnesota
1840002845,Harrisburg,South Dakota
1840017981,Bermuda Dunes,California
1840000692,Clifton Heights,Pennsylvania
1840035250,Wescosville,Pennsylvania
1840001640,Roeland Park,Kansas
1840006750,Dayton,Minnesota
1840073922,Lucas Valley-Marinwood,California
1840014589,Cherryville,North Carolina
1840000300,Belfast,Maine
1840008125,Nevada,Iowa
1840004814,Dunlap,Indiana
1840017271,Lauderdale-by-the-Sea,Florida
1840014428,Church Hill,Tennessee
1840026711,Potomac Mills,Virginia
1840016701,Linwood,New Jersey
1840012552,Ashville,Ohio
1840013512,Valley Falls,South Carolina
1840015746,Sandersville,Georgia
1840000990,Blairsville,Pennsylvania
1840019384,Bridgeport,Texas
1840002486,Sturtevant,Wisconsin
1840008912,Litchfield,Minnesota
1840018793,Cherry Hills Village,Colorado
1840039286,Notre Dame,Indiana
1840014448,Pocahontas,Arkansas
1840014564,Morrilton,Arkansas
1840003771,Barrington,New Jersey
1840145044,Belle Haven,Virginia
1630023583,Juana Díaz,Puerto Rico
1840021786,Tecumseh,Oklahoma
1840019285,Mecca,California
1840019197,Mira Monte,California
1840005339,Cedarhurst,New York
1840000698,Folcroft,Pennsylvania
1840038311,Pea Ridge,West Virginia
1840024496,Belmont,Virginia
1840033460,Green Knoll,New Jersey
1840021948,Guadalupe,Arizona
1840021264,Veneta,Oregon
1840004326,North Syracuse,New York
1840005306,Manorhaven,New York
1840007616,Battlefield,Missouri
1630035555,Puerto Real,Puerto Rico
1840002793,North Caldwell,New Jersey
1840013232,Beaver Dam,Kentucky
1840028381,Ladera Heights,California
1840011178,Winthrop Harbor,Illinois
1840006923,Whitmore Lake,Michigan
1840007375,Hillsboro,Ohio
1840006146,Brewton,Alabama
1840020796,Kermit,Texas
1840014897,Demopolis,Alabama
1840021300,Talent,Oregon
1840003629,Hamilton,Alabama
1840015374,Trinity,North Carolina
1840019832,Normandy Park,Washington
1840013989,Bridge City,Louisiana
1840001010,Ambridge,Pennsylvania
1840036149,Amite City,Louisiana
1840001045,Catasauqua,Pennsylvania
1840073847,Cocoa West,Florida
1840035797,Forestbrook,South Carolina
1840023353,Bethel,Alaska
1840029578,Ewa Villages,Hawaii
1840034390,Northgate,Ohio
1840005206,Oneonta,Alabama
1840020942,Mont Belvieu,Texas
1840043043,South Monrovia Island,California
1840014257,Cold Spring,Kentucky
1840019469,Keene,Texas
1840015327,Walnut Ridge,Arkansas
1840016218,Thompson's Station,Tennessee
1840011326,Stickney,Illinois
1840013350,Green Hill,Tennessee
1840000624,Rossford,Ohio
1840018980,Blackwell,Oklahoma
1840028422,Contra Costa Centre,California
1840005303,Lawrence,New York
1840005254,Roslyn Heights,New York
1840004541,South Hill,New York
1840004946,Tuckahoe,New York
1840029587,Waikoloa Village,Hawaii
1840017618,Keyes,California
1840014712,Cumming,Georgia
1840001122,Portage,Pennsylvania
1840003042,Fox Point,Wisconsin
1840000874,Slippery Rock,Pennsylvania
1840001219,Clairton,Pennsylvania
1840001250,Oakmont,Pennsylvania
1840013084,Fairview,Georgia
1840015037,Plaquemine,Louisiana
1840016031,Elkin,North Carolina
1840009355,Plattsmouth,Nebraska
1840014735,De Queen,Arkansas
1840013663,Hapeville,Georgia
1840005420,Laurence Harbor,New Jersey
1840007125,Atlantic,Iowa
1840017682,Castroville,California
1840012155,Russells Point,Ohio
1840008388,Martins Ferry,Ohio
1840001274,West View,Pennsylvania
1840011058,Milford,Michigan
1840003365,Kingston,Rhode Island
1840036508,Air Force Academy,Colorado
1840001633,De Soto,Kansas
1840020194,Avon,Colorado
1840033480,Heathcote,New Jersey
1840014232,Naples Manor,Florida
1840009372,Rittman,Ohio
1840036750,Bangor Base,Washington
1840019159,Anadarko,Oklahoma
1840014033,Schriever,Louisiana
1840020424,Harrah,Oklahoma
1840014404,Monticello,Kentucky
1840000420,Williamston,Michigan
1840073691,Homeacre-Lyndora,Pennsylvania
1840001687,Pratt,Kansas
1840007373,Basehor,Kansas
1840008205,Geneseo,Illinois
1840022400,Severance,Colorado
1840019849,Ocean Shores,Washington
1840020511,La Habra Heights,California
1840000707,Prospect Park,Pennsylvania
1840003693,Ambler,Pennsylvania
1840004289,East Rochester,New York
1840008748,Mulvane,Kansas
1840013877,Camilla,Georgia
1840036144,Lynchburg,Tennessee
1840005841,Hillandale,Maryland
1840028582,Stratmoor,Colorado
1840003851,Buena Vista,Virginia
1840002890,Prairie du Chien,Wisconsin
1840032901,Silver Lake,North Carolina
1840004933,Irvington,New York
1840014346,Prestonsburg,Kentucky
1840003784,Moraine,Ohio
1840004503,Penn Yan,New York
1840005824,Forest Glen,Maryland
1840019650,Scenic Oaks,Texas
1840014970,Columbia,Mississippi
1840008133,Genoa,Illinois
1840037126,Otis Orchards-East Farms,Washington
1840021085,Sidney,Montana
1840005833,Darnestown,Maryland
1840026680,Hebron,Kentucky
1840019824,Glendive,Montana
1840033488,Yorketown,New Jersey
1840073861,Lake Murray of Richland,South Carolina
1840001942,Ironwood,Michigan
1840022209,Sealy,Texas
1840003875,Emporia,Virginia
1840024808,Carrollton,Virginia
1840073844,Inverness Highlands South,Florida
1840003237,East Falmouth,Massachusetts
1840010346,Upper Sandusky,Ohio
1840015218,Vine Grove,Kentucky
1840020565,Litchfield Park,Arizona
1840019657,Devine,Texas
1840004859,Orange Lake,New York
1840008007,Oelwein,Iowa
1840019497,Carthage,Texas
1840029030,Crystal Lake,Florida
1840006180,Hurricane,West Virginia
1840011303,North Riverside,Illinois
1840005984,Cheverly,Maryland
1840026664,Savage,Maryland
1840004227,Bridgeport,Michigan
1840000160,Valley City,North Dakota
1840009790,Salem,Indiana
1840018655,Douglas,Wyoming
1840008563,Greenville,Illinois
1840014096,Orlovista,Florida
1840008558,Eudora,Kansas
1840005717,Walkersville,Maryland
1840008207,Garrett,Indiana
1840005677,Bowleys Quarters,Maryland
1840000684,Littlestown,Pennsylvania
1840004949,Bronxville,New York
1840033314,Kingston Estates,New Jersey
1840019567,Burnet,Texas
1840005449,Lincroft,New Jersey
1840007864,Jordan,Minnesota
1840005699,Hampstead,Maryland
1840015575,Carolina Beach,North Carolina
1840008100,Mount Vernon,Iowa
1840005502,Lionville,Pennsylvania
1840033393,Ramtown,New Jersey
1840002924,Rockford,Michigan
1840022309,Steilacoom,Washington
1840014960,Opp,Alabama
1840001629,Abilene,Kansas
1840020632,Rhome,Texas
1840017648,Aptos,California
1840001544,Belpre,Ohio
1840019547,Crockett,Texas
1840004733,Ellenville,New York
1840013086,East End,Arkansas
1840014235,Rushville,Indiana
1840007684,International Falls,Minnesota
1840017699,Rogersville,Tennessee
1840019890,Prosser,Washington
1840004866,West Point,New York
1840020188,Nephi,Utah
1840005407,Richboro,Pennsylvania
1840013072,Cullowhee,North Carolina
1840014078,Mims,Florida
1840036808,Village of Oak Creek,Arizona
1840014687,Jasper,Georgia
1840006199,Nitro,West Virginia
1840000955,Wharton,New Jersey
1840011128,Johnsburg,Illinois
1840073757,Fort Riley,Kansas
1840003707,Sunbury,Ohio
1840023843,Wollochet,Washington
1840005723,Keyser,West Virginia
1840014129,Kathleen,Florida
1840029027,Combee Settlement,Florida
1840014550,Henderson,Tennessee
1840014283,Cynthiana,Kentucky
1840016665,Tabor City,North Carolina
1840042007,North Fort Lewis,Washington
1840032564,West Hattiesburg,Mississippi
1840003114,Allegan,Michigan
1840014743,Dacula,Georgia
1840009252,Schuyler,Nebraska
1840010448,Tipton,Indiana
1840073891,Clarkston Heights-Vineland,Washington
1840003877,Galax,Virginia
1840028708,Jan Phyl Village,Florida
1840000712,Swarthmore,Pennsylvania
1840073604,Carmel Hamlet,New York
1840020745,Gladewater,Texas
1840019279,Iowa Park,Texas
1840005116,Yaphank,New York
1840073797,St. John,Missouri
1840013895,Theodore,Alabama
1840003408,Pepper Pike,Ohio
1840001461,Red Lion,Pennsylvania
1840013516,Hamlet,North Carolina
1840022080,White Oak,Texas
1840073785,Comstock Northwest,Michigan
1840073890,"Islamorada, Village of Islands",Florida
1840015951,Mascotte,Florida
1840015024,Pass Christian,Mississippi
1840015054,Jeanerette,Louisiana
1840006710,Delano,Minnesota
1840015918,Waveland,Mississippi
1840043200,North Hobbs,New Mexico
1840001232,Forest Hills,Pennsylvania
1840017913,El Rio,California
1840028991,Lely Resort,Florida
1840017691,East Porterville,California
1840038441,Ranchettes,Wyoming
1840013635,Boiling Spring Lakes,North Carolina
1840015645,Stone Mountain,Georgia
1840034226,Covedale,Ohio
1840003642,California,Pennsylvania
1840009866,St. Robert,Missouri
1840022429,New Castle,Colorado
1840034386,Howland Center,Ohio
1840014500,Pigeon Forge,Tennessee
1840002445,Huntington Woods,Michigan
1840003091,Richmond,Michigan
1840039458,Fairwood,Maryland
1840004444,East Glenville,New York
1840015106,Lake Alfred,Florida
1840024187,Snyderville,Utah
1840003576,Morris Plains,New Jersey
1840019976,Powell,Wyoming
1840011343,Hampshire,Illinois
1840005483,Enola,Pennsylvania
1840019374,Salton City,California
1840034868,Blue Bell,Pennsylvania
1840006744,Corcoran,Minnesota
1840013922,Ocean City,Florida
1840017185,Walker,Louisiana
1840017954,St. James,North Carolina
1840018243,Camp Swift,Texas
1840041864,South Run,Virginia
1840019460,Pecan Plantation,Texas
1840009570,New Whiteland,Indiana
1840037105,Cameron Park,Texas
1840015855,Sylvester,Georgia
1840007528,Boonville,Indiana
1840005548,Boothwyn,Pennsylvania
1840014980,Orange Beach,Alabama
1840004228,Buena Vista,Michigan
1840004328,Solvay,New York
1840073783,Champion Heights,Ohio
1840028369,East Foothills,California
1840029079,South Gate Ridge,Florida
1840015058,Newberry,Florida
1840024710,Saranap,California
1840008273,Glenwood,Iowa
1840019684,Kenedy,Texas
1840006024,Pimmit Hills,Virginia
1840000476,Edinboro,Pennsylvania
1840020143,Fruit Heights,Utah
1840015915,Addis,Louisiana
1840025210,Wailea,Hawaii
1840018369,Chelan,Washington
1840014443,Pea Ridge,Arkansas
1840003375,Blakely,Pennsylvania
1840027631,Grayson Valley,Alabama
1840000474,Corry,Pennsylvania
1840003159,Twin Lakes,Wisconsin
1840027985,Avra Valley,Arizona
1840001428,Kennett Square,Pennsylvania
1840020694,Everman,Texas
1840021152,Union Gap,Washington
1840015887,Satsuma,Alabama
1840021440,Sheridan,Colorado
1840006232,Leonardtown,Maryland
1840013829,Eastman,Georgia
1840015060,High Springs,Florida
1840043236,University at Buffalo,New York
1840007496,Huntingburg,Indiana
1840014705,Pontotoc,Mississippi
1840034046,East Farmingdale,New York
1840007131,Clyde,Ohio
1840021623,Eagar,Arizona
1840073557,Branford Center,Connecticut
1840038097,Rib Mountain,Wisconsin
1840020398,Henryetta,Oklahoma
1840000631,Montgomery,Pennsylvania
1840034967,Simsbury Center,Connecticut
1840007263,Clinton,Indiana
1840002469,Evansville,Wisconsin
1840014858,Lanett,Alabama
1840034810,Raleigh Hills,Oregon
1840006135,Bridgewater,Virginia
1840005973,Glenarden,Maryland
1840028234,East Pasadena,California
1840028996,Pelican Bay,Florida
1840039268,West Loch Estate,Hawaii
1840018310,Tequesta,Florida
1840003011,Elm Grove,Wisconsin
1840000895,Carlstadt,New Jersey
1840002553,North Windham,Maine
1840014890,Cochran,Georgia
1840005269,Lakeview,New York
1840043235,Binghamton University,New York
1840026996,Eucalyptus Hills,California
1840034849,Arlington Heights,Pennsylvania
1840008058,Independence,Iowa
1840013817,Laurel Bay,South Carolina
1840000807,Garrettsville,Ohio
1840017563,Gardnerville,Nevada
1840007789,Isanti,Minnesota
1840003471,Punxsutawney,Pennsylvania
1840017334,Country Homes,Washington
1840029591,Wailua Homesteads,Hawaii
1840075898,Fruitridge Pocket,California
1840009309,Sidney,Nebraska
1840014382,Princeton,Kentucky
1840011920,Bartonville,Illinois
1840075179,Chena Ridge,Alaska
1840020479,Pauls Valley,Oklahoma
1840014548,Munford,Tennessee
1840015671,Tarrant,Alabama
1840017903,Los Chaves,New Mexico
1840022795,Los Ranchos de Albuquerque,New Mexico
1840074899,Edgewood,New Mexico
1840006216,Aquia Harbour,Virginia
1840033829,Indian Hills,Nevada
1840017624,El Granada,California
1840008985,Stewartville,Minnesota
1840006408,Bensley,Virginia
1840009741,Shrewsbury,Missouri
1840019580,Alpine,Texas
1840013280,Harlan,Kentucky
1840004934,Larchmont,New York
1840000818,Willard,Ohio
1840009370,Ontario,Ohio
1840007422,Wheelersburg,Ohio
1840073562,Cheshire Village,Connecticut
1840074532,Pleasure Point,California
1630035613,Arroyo,Puerto Rico
1840004416,Clifton Springs,New York
1840000636,South Williamsport,Pennsylvania
1840008482,Nelsonville,Ohio
1840019250,Childress,Texas
1840034826,Deschutes River Woods,Oregon
1840005643,Brookhaven,West Virginia
1840019702,Carrizo Springs,Texas
1840031473,Riverside,Maryland
1840013277,Barbourville,Kentucky
1840018740,Dacono,Colorado
1840015166,Union,Kentucky
1840002841,Tea,South Dakota
1840009320,Rensselaer,Indiana
1840141710,Pinehurst,Texas
1840017380,Finley,Washington
1840009532,Cumberland,Indiana
1840007174,Chillicothe,Illinois
1840011955,Fort Shawnee,Ohio
1840008773,Metropolis,Illinois
1840009137,Maquoketa,Iowa
1840001061,Watchung,New Jersey
1840015104,Davenport,Florida
1840014175,Portland,Indiana
1840015267,Williamsburg,Kentucky
1840008673,Du Quoin,Illinois
1840002136,Baldwin,Wisconsin
1840011347,Elburn,Illinois
1840073588,Ashton-Sandy Spring,Maryland
1840014499,Kingston,Tennessee
1840013578,Homeland Park,South Carolina
1840019823,Lewistown,Montana
1840018775,Durham,California
1840010228,Winfield,Indiana
1840013113,Cut Off,Louisiana
1840005972,District Heights,Maryland
1840015745,Louisville,Mississippi
1840001097,Northern Cambria,Pennsylvania
1840009810,Pevely,Missouri
1840006577,South Monroe,Michigan
1840073633,Naval Academy,Maryland
1840005314,North Hills,New York
1840011130,Lakemoor,Illinois
1840005470,Trooper,Pennsylvania
1840022434,Vail,Colorado
1840031059,Inniswold,Louisiana
1840001297,Steelton,Pennsylvania
1840003958,Northville,Michigan
1840033830,Johnson Lane,Nevada
1840025800,Lucerne Valley,California
1840009645,St. Clair,Missouri
1840012794,East Alton,Illinois
1840006479,Rocky Mount,Virginia
1840041547,Savannah,Texas
1840006237,Barnhart,Missouri
1840037094,Mila Doce,Texas
1840004590,Gowanda,New York
1840004226,Shields,Michigan
1840021031,Progreso,Texas
1840014030,Gray,Louisiana
1840010203,Westville,Indiana
1840022242,Yoakum,Texas
1840014693,Darlington,South Carolina
1840020353,Raton,New Mexico
1840011007,Goodrich,Michigan
1840007026,Countryside,Illinois
1840022257,Sullivan City,Texas
1840035305,Penn Wynne,Pennsylvania
1840022428,Paradise,California
1840022565,Pagosa Springs,Colorado
1840022191,Woodcreek,Texas
1840006102,Dumfries,Virginia
1840023419,Homer,Alaska
1840004989,Wesley Hills,New York
1840020685,Mineola,Texas
1840024274,Finderne,New Jersey
1840016201,Zebulon,North Carolina
1840026620,Cresaptown,Maryland
1840012324,Granville,Ohio
1840009602,Staunton,Illinois
1840003390,Taylor,Pennsylvania
1840014834,Roanoke,Alabama
1840026940,Greenacres,California
1840013068,Eagleton Village,Tennessee
1840002799,Selinsgrove,Pennsylvania
1840025847,Hampstead,North Carolina
1840000705,Norwood,Pennsylvania
1840015415,Sweetwater,Tennessee
1840000913,Old Tappan,New Jersey
1840010870,Willard,Missouri
1840015414,Madisonville,Tennessee
1840016254,Loudon,Tennessee
1840021982,Slaton,Texas
1840037466,Chamberlayne,Virginia
1840014898,Montezuma,Georgia
1840003637,Jamesburg,New Jersey
1840026720,Massanetta Springs,Virginia
1840020310,Gustine,California
1840020853,Nolanville,Texas
1840022226,Windcrest,Texas
1840031475,Spring Ridge,Maryland
1840005562,Brookville,Ohio
1840028387,Mayflower Village,California
1840005961,Marlow Heights,Maryland
1840005574,Elsmere,Delaware
1840034162,Turpin Hills,Ohio
1840020937,Luling,Texas
1840008588,Glendale,Missouri
1840019437,Hutchins,Texas
1840004884,Chester,New York
1840013582,Belton,South Carolina
1840003793,Margate City,New Jersey
1840011282,Posen,Illinois
1840003256,Dowagiac,Michigan
1840013420,Alma,Arkansas
1840136071,Las Flores,California
1840039879,Franklin Center,New Jersey
1840001244,McKees Rocks,Pennsylvania
1840001523,Paulsboro,New Jersey
1840005670,New Martinsville,West Virginia
1840006153,Breese,Illinois
1840003579,Mount Arlington,New Jersey
1840076004,Old Fig Garden,California
1840024935,Silver Lakes,California
1840004378,Harris Hill,New York
1840007575,Carterville,Illinois
1840032750,Orchard Homes,Montana
1840020539,Littlefield,Texas
